date,stock_id_x,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,stock_id_y,buy,name,sell,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2023-03-02,2330,254.0,4.0,6482595.0,507.0,18826.0,19083.0, ,1.0,48.0,0.0,6482595.0,45.0,1487.0,1490.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,7273568700,18656811758,28.05,71.94,100.0,100.0,25930380458,2022-05-23,
2023-03-02,2330,254.0,4.0,6482595.0,507.0,18826.0,19083.0, ,1.0,48.0,0.0,6482595.0,45.0,1487.0,1490.0,2330,164000.0,Investment_Trust,53544.0,2330,台積電,TW0002330008,7273568700,18656811758,28.05,71.94,100.0,100.0,25930380458,2022-05-23,
2023-03-02,2330,254.0,4.0,6482595.0,507.0,18826.0,19083.0, ,1.0,48.0,0.0,6482595.0,45.0,1487.0,1490.0,2330,22000.0,Dealer_self,629000.0,2330,台積電,TW0002330008,7273568700,18656811758,28.05,71.94,100.0,100.0,25930380458,2022-05-23,
2023-03-02,2330,254.0,4.0,6482595.0,507.0,18826.0,19083.0, ,1.0,48.0,0.0,6482595.0,45.0,1487.0,1490.0,2330,104684.0,Dealer_Hedging,206479.0,2330,台積電,TW0002330008,7273568700,18656811758,28.05,71.94,100.0,100.0,25930380458,2022-05-23,
2023-03-02,2330,254.0,4.0,6482595.0,507.0,18826.0,19083.0, ,1.0,48.0,0.0,6482595.0,45.0,1487.0,1490.0,2330,13697424.0,Foreign_Investor,13543202.0,2330,台積電,TW0002330008,7273568700,18656811758,28.05,71.94,100.0,100.0,25930380458,2022-05-23,
2023-03-03,2330,1516.0,12.0,6482595.0,228.0,20102.0,18826.0, ,0.0,105.0,1.0,6482595.0,17.0,1398.0,1487.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,7279360493,18651019965,28.07,71.92,100.0,100.0,25930380458,2022-05-23, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=11203' target=_blank>4</a>
2023-03-03,2330,1516.0,12.0,6482595.0,228.0,20102.0,18826.0, ,0.0,105.0,1.0,6482595.0,17.0,1398.0,1487.0,2330,1138000.0,Investment_Trust,69000.0,2330,台積電,TW0002330008,7279360493,18651019965,28.07,71.92,100.0,100.0,25930380458,2022-05-23, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=11203' target=_blank>4</a>
2023-03-03,2330,1516.0,12.0,6482595.0,228.0,20102.0,18826.0, ,0.0,105.0,1.0,6482595.0,17.0,1398.0,1487.0,2330,73080.0,Dealer_self,78000.0,2330,台積電,TW0002330008,7279360493,18651019965,28.07,71.92,100.0,100.0,25930380458,2022-05-23, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=11203' target=_blank>4</a>
2023-03-03,2330,1516.0,12.0,6482595.0,228.0,20102.0,18826.0, ,0.0,105.0,1.0,6482595.0,17.0,1398.0,1487.0,2330,124050.0,Dealer_Hedging,180898.0,2330,台積電,TW0002330008,7279360493,18651019965,28.07,71.92,100.0,100.0,25930380458,2022-05-23, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=11203' target=_blank>4</a>
2023-03-03,2330,1516.0,12.0,6482595.0,228.0,20102.0,18826.0, ,0.0,105.0,1.0,6482595.0,17.0,1398.0,1487.0,2330,14184220.0,Foreign_Investor,19975993.0,2330,台積電,TW0002330008,7279360493,18651019965,28.07,71.92,100.0,100.0,25930380458,2022-05-23, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=11203' target=_blank>4</a>
2023-03-06,2330,288.0,10.0,6482595.0,442.0,19938.0,20102.0, ,0.0,136.0,0.0,6482595.0,34.0,1296.0,1398.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,7279759336,18650621122,28.07,71.92,100.0,100.0,25930380458,2022-05-23,
2023-03-06,2330,288.0,10.0,6482595.0,442.0,19938.0,20102.0, ,0.0,136.0,0.0,6482595.0,34.0,1296.0,1398.0,2330,1000000.0,Investment_Trust,56490.0,2330,台積電,TW0002330008,7279759336,18650621122,28.07,71.92,100.0,100.0,25930380458,2022-05-23,
2023-03-06,2330,288.0,10.0,6482595.0,442.0,19938.0,20102.0, ,0.0,136.0,0.0,6482595.0,34.0,1296.0,1398.0,2330,2187340.0,Dealer_self,21000.0,2330,台積電,TW0002330008,7279759336,18650621122,28.07,71.92,100.0,100.0,25930380458,2022-05-23,
2023-03-06,2330,288.0,10.0,6482595.0,442.0,19938.0,20102.0, ,0.0,136.0,0.0,6482595.0,34.0,1296.0,1398.0,2330,811008.0,Dealer_Hedging,131716.0,2330,台積電,TW0002330008,7279759336,18650621122,28.07,71.92,100.0,100.0,25930380458,2022-05-23,
2023-03-06,2330,288.0,10.0,6482595.0,442.0,19938.0,20102.0, ,0.0,136.0,0.0,6482595.0,34.0,1296.0,1398.0,2330,16306272.0,Foreign_Investor,16368865.0,2330,台積電,TW0002330008,7279759336,18650621122,28.07,71.92,100.0,100.0,25930380458,2022-05-23,
2023-03-07,2330,271.0,5.0,6482595.0,776.0,19428.0,19938.0, ,0.0,170.0,0.0,6482595.0,40.0,1166.0,1296.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,7279682160,18650698298,28.07,71.92,100.0,100.0,25930380458,2022-05-23,
2023-03-07,2330,271.0,5.0,6482595.0,776.0,19428.0,19938.0, ,0.0,170.0,0.0,6482595.0,40.0,1166.0,1296.0,2330,410100.0,Dealer_self,65000.0,2330,台積電,TW0002330008,7279682160,18650698298,28.07,71.92,100.0,100.0,25930380458,2022-05-23,
2023-03-07,2330,271.0,5.0,6482595.0,776.0,19428.0,19938.0, ,0.0,170.0,0.0,6482595.0,40.0,1166.0,1296.0,2330,563318.0,Dealer_Hedging,109903.0,2330,台積電,TW0002330008,7279682160,18650698298,28.07,71.92,100.0,100.0,25930380458,2022-05-23,
2023-03-07,2330,271.0,5.0,6482595.0,776.0,19428.0,19938.0, ,0.0,170.0,0.0,6482595.0,40.0,1166.0,1296.0,2330,17915531.0,Foreign_Investor,17838355.0,2330,台積電,TW0002330008,7279682160,18650698298,28.07,71.92,100.0,100.0,25930380458,2022-05-23,
2023-03-07,2330,271.0,5.0,6482595.0,776.0,19428.0,19938.0, ,0.0,170.0,0.0,6482595.0,40.0,1166.0,1296.0,2330,1534000.0,Investment_Trust,43490.0,2330,台積電,TW0002330008,7279682160,18650698298,28.07,71.92,100.0,100.0,25930380458,2022-05-23,
2023-03-08,2330,411.0,26.0,6482595.0,417.0,19396.0,19428.0, ,1.0,119.0,7.0,6482595.0,39.0,1079.0,1166.0,2330,16230241.0,Foreign_Investor,21258070.0,2330,台積電,TW0002330008,7286559989,18645930469,28.09,71.9,100.0,100.0,25932490458,2023-03-08, <a href='https://mops.twse.com.tw/mops/web/t98sb02' target=_blank>2</a>
2023-03-08,2330,411.0,26.0,6482595.0,417.0,19396.0,19428.0, ,1.0,119.0,7.0,6482595.0,39.0,1079.0,1166.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,7286559989,18645930469,28.09,71.9,100.0,100.0,25932490458,2023-03-08, <a href='https://mops.twse.com.tw/mops/web/t98sb02' target=_blank>2</a>
2023-03-08,2330,411.0,26.0,6482595.0,417.0,19396.0,19428.0, ,1.0,119.0,7.0,6482595.0,39.0,1079.0,1166.0,2330,218000.0,Investment_Trust,68000.0,2330,台積電,TW0002330008,7286559989,18645930469,28.09,71.9,100.0,100.0,25932490458,2023-03-08, <a href='https://mops.twse.com.tw/mops/web/t98sb02' target=_blank>2</a>
2023-03-08,2330,411.0,26.0,6482595.0,417.0,19396.0,19428.0, ,1.0,119.0,7.0,6482595.0,39.0,1079.0,1166.0,2330,1789100.0,Dealer_self,168000.0,2330,台積電,TW0002330008,7286559989,18645930469,28.09,71.9,100.0,100.0,25932490458,2023-03-08, <a href='https://mops.twse.com.tw/mops/web/t98sb02' target=_blank>2</a>
2023-03-08,2330,411.0,26.0,6482595.0,417.0,19396.0,19428.0, ,1.0,119.0,7.0,6482595.0,39.0,1079.0,1166.0,2330,287317.0,Dealer_Hedging,239664.0,2330,台積電,TW0002330008,7286559989,18645930469,28.09,71.9,100.0,100.0,25932490458,2023-03-08, <a href='https://mops.twse.com.tw/mops/web/t98sb02' target=_blank>2</a>
2023-03-09,2330,519.0,9.0,6482595.0,359.0,19547.0,19396.0,X ,0.0,237.0,206.0,6482595.0,10.0,646.0,1079.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,7286870886,18645619572,28.09,71.9,100.0,100.0,25932490458,2023-03-08,
2023-03-09,2330,519.0,9.0,6482595.0,359.0,19547.0,19396.0,X ,0.0,237.0,206.0,6482595.0,10.0,646.0,1079.0,2330,265000.0,Investment_Trust,61490.0,2330,台積電,TW0002330008,7286870886,18645619572,28.09,71.9,100.0,100.0,25932490458,2023-03-08,
2023-03-09,2330,519.0,9.0,6482595.0,359.0,19547.0,19396.0,X ,0.0,237.0,206.0,6482595.0,10.0,646.0,1079.0,2330,302000.0,Dealer_self,51000.0,2330,台積電,TW0002330008,7286870886,18645619572,28.09,71.9,100.0,100.0,25932490458,2023-03-08,
2023-03-09,2330,519.0,9.0,6482595.0,359.0,19547.0,19396.0,X ,0.0,237.0,206.0,6482595.0,10.0,646.0,1079.0,2330,99623.0,Dealer_Hedging,152997.0,2330,台積電,TW0002330008,7286870886,18645619572,28.09,71.9,100.0,100.0,25932490458,2023-03-08,
2023-03-09,2330,519.0,9.0,6482595.0,359.0,19547.0,19396.0,X ,0.0,237.0,206.0,6482595.0,10.0,646.0,1079.0,2330,18488046.0,Foreign_Investor,18693743.0,2330,台積電,TW0002330008,7286870886,18645619572,28.09,71.9,100.0,100.0,25932490458,2023-03-08,
2023-03-10,2330,589.0,8.0,6482595.0,737.0,19391.0,19547.0,X ,0.0,634.0,0.0,6482595.0,0.0,12.0,646.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,7296293249,18636197209,28.13,71.86,100.0,100.0,25932490458,2023-03-08,
2023-03-10,2330,589.0,8.0,6482595.0,737.0,19391.0,19547.0,X ,0.0,634.0,0.0,6482595.0,0.0,12.0,646.0,2330,238000.0,Investment_Trust,80000.0,2330,台積電,TW0002330008,7296293249,18636197209,28.13,71.86,100.0,100.0,25932490458,2023-03-08,
2023-03-10,2330,589.0,8.0,6482595.0,737.0,19391.0,19547.0,X ,0.0,634.0,0.0,6482595.0,0.0,12.0,646.0,2330,24000.0,Dealer_self,491000.0,2330,台積電,TW0002330008,7296293249,18636197209,28.13,71.86,100.0,100.0,25932490458,2023-03-08,
2023-03-10,2330,589.0,8.0,6482595.0,737.0,19391.0,19547.0,X ,0.0,634.0,0.0,6482595.0,0.0,12.0,646.0,2330,80000.0,Dealer_Hedging,419093.0,2330,台積電,TW0002330008,7296293249,18636197209,28.13,71.86,100.0,100.0,25932490458,2023-03-08,
2023-03-10,2330,589.0,8.0,6482595.0,737.0,19391.0,19547.0,X ,0.0,634.0,0.0,6482595.0,0.0,12.0,646.0,2330,11707421.0,Foreign_Investor,19844934.0,2330,台積電,TW0002330008,7296293249,18636197209,28.13,71.86,100.0,100.0,25932490458,2023-03-08,
2023-03-13,2330,224.0,16.0,6482595.0,453.0,19146.0,19391.0,X ,0.0,0.0,12.0,6482595.0,0.0,0.0,12.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,7294049764,18638440694,28.12,71.87,100.0,100.0,25932490458,2023-03-08,
2023-03-13,2330,224.0,16.0,6482595.0,453.0,19146.0,19391.0,X ,0.0,0.0,12.0,6482595.0,0.0,0.0,12.0,2330,115000.0,Investment_Trust,52530.0,2330,台積電,TW0002330008,7294049764,18638440694,28.12,71.87,100.0,100.0,25932490458,2023-03-08,
2023-03-13,2330,224.0,16.0,6482595.0,453.0,19146.0,19391.0,X ,0.0,0.0,12.0,6482595.0,0.0,0.0,12.0,2330,695000.0,Dealer_self,493000.0,2330,台積電,TW0002330008,7294049764,18638440694,28.12,71.87,100.0,100.0,25932490458,2023-03-08,
2023-03-13,2330,224.0,16.0,6482595.0,453.0,19146.0,19391.0,X ,0.0,0.0,12.0,6482595.0,0.0,0.0,12.0,2330,342611.0,Dealer_Hedging,52282.0,2330,台積電,TW0002330008,7294049764,18638440694,28.12,71.87,100.0,100.0,25932490458,2023-03-08,
2023-03-13,2330,224.0,16.0,6482595.0,453.0,19146.0,19391.0,X ,0.0,0.0,12.0,6482595.0,0.0,0.0,12.0,2330,14443979.0,Foreign_Investor,12965582.0,2330,台積電,TW0002330008,7294049764,18638440694,28.12,71.87,100.0,100.0,25932490458,2023-03-08,
2023-03-14,2330,402.0,9.0,6482595.0,147.0,19392.0,19146.0,X ,0.0,0.0,0.0,6482595.0,0.0,0.0,0.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,7298947341,18633543117,28.14,71.85,100.0,100.0,25932490458,2023-03-08,
2023-03-14,2330,402.0,9.0,6482595.0,147.0,19392.0,19146.0,X ,0.0,0.0,0.0,6482595.0,0.0,0.0,0.0,2330,460000.0,Dealer_self,440000.0,2330,台積電,TW0002330008,7298947341,18633543117,28.14,71.85,100.0,100.0,25932490458,2023-03-08,
2023-03-14,2330,402.0,9.0,6482595.0,147.0,19392.0,19146.0,X ,0.0,0.0,0.0,6482595.0,0.0,0.0,0.0,2330,134991.0,Dealer_Hedging,209712.0,2330,台積電,TW0002330008,7298947341,18633543117,28.14,71.85,100.0,100.0,25932490458,2023-03-08,
2023-03-14,2330,402.0,9.0,6482595.0,147.0,19392.0,19146.0,X ,0.0,0.0,0.0,6482595.0,0.0,0.0,0.0,2330,17695810.0,Foreign_Investor,22319939.0,2330,台積電,TW0002330008,7298947341,18633543117,28.14,71.85,100.0,100.0,25932490458,2023-03-08,
2023-03-14,2330,402.0,9.0,6482595.0,147.0,19392.0,19146.0,X ,0.0,0.0,0.0,6482595.0,0.0,0.0,0.0,2330,310000.0,Investment_Trust,93000.0,2330,台積電,TW0002330008,7298947341,18633543117,28.14,71.85,100.0,100.0,25932490458,2023-03-08,
2023-03-15,2330,489.0,14.0,6482595.0,195.0,19672.0,19392.0, ,0.0,0.0,0.0,6482595.0,0.0,0.0,0.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,7301099002,18631391456,28.15,71.84,100.0,100.0,25932490458,2023-03-08,
2023-03-15,2330,489.0,14.0,6482595.0,195.0,19672.0,19392.0, ,0.0,0.0,0.0,6482595.0,0.0,0.0,0.0,2330,362143.0,Investment_Trust,77000.0,2330,台積電,TW0002330008,7301099002,18631391456,28.15,71.84,100.0,100.0,25932490458,2023-03-08,
2023-03-15,2330,489.0,14.0,6482595.0,195.0,19672.0,19392.0, ,0.0,0.0,0.0,6482595.0,0.0,0.0,0.0,2330,335000.0,Dealer_self,1290000.0,2330,台積電,TW0002330008,7301099002,18631391456,28.15,71.84,100.0,100.0,25932490458,2023-03-08,
2023-03-15,2330,489.0,14.0,6482595.0,195.0,19672.0,19392.0, ,0.0,0.0,0.0,6482595.0,0.0,0.0,0.0,2330,256999.0,Dealer_Hedging,732359.0,2330,台積電,TW0002330008,7301099002,18631391456,28.15,71.84,100.0,100.0,25932490458,2023-03-08,
2023-03-15,2330,489.0,14.0,6482595.0,195.0,19672.0,19392.0, ,0.0,0.0,0.0,6482595.0,0.0,0.0,0.0,2330,14569735.0,Foreign_Investor,16692396.0,2330,台積電,TW0002330008,7301099002,18631391456,28.15,71.84,100.0,100.0,25932490458,2023-03-08,
2023-03-16,2330,410.0,15.0,6482595.0,325.0,19742.0,19672.0, ,14.0,0.0,0.0,6482595.0,117.0,117.0,0.0,2330,12059093.0,Foreign_Investor,17784889.0,2330,台積電,TW0002330008,7307282854,18625207604,28.17,71.82,100.0,100.0,25932490458,2023-03-08,
2023-03-16,2330,410.0,15.0,6482595.0,325.0,19742.0,19672.0, ,14.0,0.0,0.0,6482595.0,117.0,117.0,0.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,7307282854,18625207604,28.17,71.82,100.0,100.0,25932490458,2023-03-08,
2023-03-16,2330,410.0,15.0,6482595.0,325.0,19742.0,19672.0, ,14.0,0.0,0.0,6482595.0,117.0,117.0,0.0,2330,204000.0,Investment_Trust,33000.0,2330,台積電,TW0002330008,7307282854,18625207604,28.17,71.82,100.0,100.0,25932490458,2023-03-08,
2023-03-16,2330,410.0,15.0,6482595.0,325.0,19742.0,19672.0, ,14.0,0.0,0.0,6482595.0,117.0,117.0,0.0,2330,293000.0,Dealer_self,209000.0,2330,台積電,TW0002330008,7307282854,18625207604,28.17,71.82,100.0,100.0,25932490458,2023-03-08,
2023-03-16,2330,410.0,15.0,6482595.0,325.0,19742.0,19672.0, ,14.0,0.0,0.0,6482595.0,117.0,117.0,0.0,2330,426997.0,Dealer_Hedging,198840.0,2330,台積電,TW0002330008,7307282854,18625207604,28.17,71.82,100.0,100.0,25932490458,2023-03-08,
2023-03-17,2330,427.0,13.0,6482595.0,921.0,19235.0,19742.0, ,25.0,5.0,0.0,6482595.0,154.0,266.0,117.0,2330,27542580.0,Foreign_Investor,18979547.0,2330,台積電,TW0002330008,7298699821,18633790637,28.14,71.85,100.0,100.0,25932490458,2023-03-08,
2023-03-17,2330,427.0,13.0,6482595.0,921.0,19235.0,19742.0, ,25.0,5.0,0.0,6482595.0,154.0,266.0,117.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,7298699821,18633790637,28.14,71.85,100.0,100.0,25932490458,2023-03-08,
2023-03-17,2330,427.0,13.0,6482595.0,921.0,19235.0,19742.0, ,25.0,5.0,0.0,6482595.0,154.0,266.0,117.0,2330,268000.0,Investment_Trust,2118123.0,2330,台積電,TW0002330008,7298699821,18633790637,28.14,71.85,100.0,100.0,25932490458,2023-03-08,
2023-03-17,2330,427.0,13.0,6482595.0,921.0,19235.0,19742.0, ,25.0,5.0,0.0,6482595.0,154.0,266.0,117.0,2330,315000.0,Dealer_self,311000.0,2330,台積電,TW0002330008,7298699821,18633790637,28.14,71.85,100.0,100.0,25932490458,2023-03-08,
2023-03-17,2330,427.0,13.0,6482595.0,921.0,19235.0,19742.0, ,25.0,5.0,0.0,6482595.0,154.0,266.0,117.0,2330,102458.0,Dealer_Hedging,157002.0,2330,台積電,TW0002330008,7298699821,18633790637,28.14,71.85,100.0,100.0,25932490458,2023-03-08,
2023-03-20,2330,519.0,17.0,6482595.0,115.0,19622.0,19235.0, ,0.0,36.0,0.0,6482595.0,20.0,250.0,266.0,2330,6429510.0,Foreign_Investor,8173744.0,2330,台積電,TW0002330008,7302444055,18630046403,28.15,71.84,100.0,100.0,25932490458,2023-03-08,
2023-03-20,2330,519.0,17.0,6482595.0,115.0,19622.0,19235.0, ,0.0,36.0,0.0,6482595.0,20.0,250.0,266.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,7302444055,18630046403,28.15,71.84,100.0,100.0,25932490458,2023-03-08,
2023-03-20,2330,519.0,17.0,6482595.0,115.0,19622.0,19235.0, ,0.0,36.0,0.0,6482595.0,20.0,250.0,266.0,2330,58000.0,Investment_Trust,47000.0,2330,台積電,TW0002330008,7302444055,18630046403,28.15,71.84,100.0,100.0,25932490458,2023-03-08,
2023-03-20,2330,519.0,17.0,6482595.0,115.0,19622.0,19235.0, ,0.0,36.0,0.0,6482595.0,20.0,250.0,266.0,2330,120000.0,Dealer_self,50000.0,2330,台積電,TW0002330008,7302444055,18630046403,28.15,71.84,100.0,100.0,25932490458,2023-03-08,
2023-03-20,2330,519.0,17.0,6482595.0,115.0,19622.0,19235.0, ,0.0,36.0,0.0,6482595.0,20.0,250.0,266.0,2330,109000.0,Dealer_Hedging,122130.0,2330,台積電,TW0002330008,7302444055,18630046403,28.15,71.84,100.0,100.0,25932490458,2023-03-08,
2023-03-21,2330,163.0,28.0,6482595.0,304.0,19453.0,19622.0, ,0.0,2.0,0.0,6482595.0,51.0,299.0,250.0,2330,14940803.0,Foreign_Investor,12561066.0,2330,台積電,TW0002330008,7300047518,18632442940,28.15,71.84,100.0,100.0,25932490458,2023-03-08,
2023-03-21,2330,163.0,28.0,6482595.0,304.0,19453.0,19622.0, ,0.0,2.0,0.0,6482595.0,51.0,299.0,250.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,7300047518,18632442940,28.15,71.84,100.0,100.0,25932490458,2023-03-08,
2023-03-21,2330,163.0,28.0,6482595.0,304.0,19453.0,19622.0, ,0.0,2.0,0.0,6482595.0,51.0,299.0,250.0,2330,94000.0,Dealer_self,157000.0,2330,台積電,TW0002330008,7300047518,18632442940,28.15,71.84,100.0,100.0,25932490458,2023-03-08,
2023-03-21,2330,163.0,28.0,6482595.0,304.0,19453.0,19622.0, ,0.0,2.0,0.0,6482595.0,51.0,299.0,250.0,2330,294797.0,Dealer_Hedging,141200.0,2330,台積電,TW0002330008,7300047518,18632442940,28.15,71.84,100.0,100.0,25932490458,2023-03-08,
2023-03-21,2330,163.0,28.0,6482595.0,304.0,19453.0,19622.0, ,0.0,2.0,0.0,6482595.0,51.0,299.0,250.0,2330,254000.0,Investment_Trust,32000.0,2330,台積電,TW0002330008,7300047518,18632442940,28.15,71.84,100.0,100.0,25932490458,2023-03-08,
2023-03-22,2330,744.0,10.0,6482595.0,1817.0,18370.0,19453.0, ,0.0,7.0,0.0,6482595.0,221.0,513.0,299.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,7270389252,18662101206,28.03,71.96,100.0,100.0,25932490458,2023-03-08,
2023-03-22,2330,744.0,10.0,6482595.0,1817.0,18370.0,19453.0, ,0.0,7.0,0.0,6482595.0,221.0,513.0,299.0,2330,257006.0,Investment_Trust,73000.0,2330,台積電,TW0002330008,7270389252,18662101206,28.03,71.96,100.0,100.0,25932490458,2023-03-08,
2023-03-22,2330,744.0,10.0,6482595.0,1817.0,18370.0,19453.0, ,0.0,7.0,0.0,6482595.0,221.0,513.0,299.0,2330,645997.0,Dealer_self,448000.0,2330,台積電,TW0002330008,7270389252,18662101206,28.03,71.96,100.0,100.0,25932490458,2023-03-08,
2023-03-22,2330,744.0,10.0,6482595.0,1817.0,18370.0,19453.0, ,0.0,7.0,0.0,6482595.0,221.0,513.0,299.0,2330,346229.0,Dealer_Hedging,211200.0,2330,台積電,TW0002330008,7270389252,18662101206,28.03,71.96,100.0,100.0,25932490458,2023-03-08,
2023-03-22,2330,744.0,10.0,6482595.0,1817.0,18370.0,19453.0, ,0.0,7.0,0.0,6482595.0,221.0,513.0,299.0,2330,35694798.0,Foreign_Investor,6086532.0,2330,台積電,TW0002330008,7270389252,18662101206,28.03,71.96,100.0,100.0,25932490458,2023-03-08,
2023-03-23,2330,416.0,5.0,6483122.0,1095.0,17686.0,18370.0, ,0.0,62.0,0.0,6483122.0,182.0,633.0,513.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,7263239129,18669251329,28.0,71.99,100.0,100.0,25932490458,2023-03-08,
2023-03-23,2330,416.0,5.0,6483122.0,1095.0,17686.0,18370.0, ,0.0,62.0,0.0,6483122.0,182.0,633.0,513.0,2330,799005.0,Investment_Trust,182000.0,2330,台積電,TW0002330008,7263239129,18669251329,28.0,71.99,100.0,100.0,25932490458,2023-03-08,
2023-03-23,2330,416.0,5.0,6483122.0,1095.0,17686.0,18370.0, ,0.0,62.0,0.0,6483122.0,182.0,633.0,513.0,2330,286000.0,Dealer_self,689000.0,2330,台積電,TW0002330008,7263239129,18669251329,28.0,71.99,100.0,100.0,25932490458,2023-03-08,
2023-03-23,2330,416.0,5.0,6483122.0,1095.0,17686.0,18370.0, ,0.0,62.0,0.0,6483122.0,182.0,633.0,513.0,2330,205759.0,Dealer_Hedging,389000.0,2330,台積電,TW0002330008,7263239129,18669251329,28.0,71.99,100.0,100.0,25932490458,2023-03-08,
2023-03-23,2330,416.0,5.0,6483122.0,1095.0,17686.0,18370.0, ,0.0,62.0,0.0,6483122.0,182.0,633.0,513.0,2330,19135324.0,Foreign_Investor,9639544.0,2330,台積電,TW0002330008,7263239129,18669251329,28.0,71.99,100.0,100.0,25932490458,2023-03-08,
2023-03-24,2330,692.0,6.0,6483122.0,552.0,17820.0,17686.0, ,0.0,105.0,0.0,6483122.0,64.0,592.0,633.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,7256563551,18675926907,27.98,72.01,100.0,100.0,25932490458,2023-03-08,
2023-03-24,2330,692.0,6.0,6483122.0,552.0,17820.0,17686.0, ,0.0,105.0,0.0,6483122.0,64.0,592.0,633.0,2330,2344979.0,Investment_Trust,372395.0,2330,台積電,TW0002330008,7256563551,18675926907,27.98,72.01,100.0,100.0,25932490458,2023-03-08,
2023-03-24,2330,692.0,6.0,6483122.0,552.0,17820.0,17686.0, ,0.0,105.0,0.0,6483122.0,64.0,592.0,633.0,2330,142000.0,Dealer_self,334000.0,2330,台積電,TW0002330008,7256563551,18675926907,27.98,72.01,100.0,100.0,25932490458,2023-03-08,
2023-03-24,2330,692.0,6.0,6483122.0,552.0,17820.0,17686.0, ,0.0,105.0,0.0,6483122.0,64.0,592.0,633.0,2330,220484.0,Dealer_Hedging,182200.0,2330,台積電,TW0002330008,7256563551,18675926907,27.98,72.01,100.0,100.0,25932490458,2023-03-08,
2023-03-24,2330,692.0,6.0,6483122.0,552.0,17820.0,17686.0, ,0.0,105.0,0.0,6483122.0,64.0,592.0,633.0,2330,14489182.0,Foreign_Investor,8479332.0,2330,台積電,TW0002330008,7256563551,18675926907,27.98,72.01,100.0,100.0,25932490458,2023-03-08,
2023-03-27,2330,434.0,14.0,6483122.0,237.0,18003.0,17820.0,X ,5.0,183.0,0.0,6483122.0,18.0,427.0,592.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,7256942366,18675548092,27.98,72.01,100.0,100.0,25932490458,2023-03-08,
2023-03-27,2330,434.0,14.0,6483122.0,237.0,18003.0,17820.0,X ,5.0,183.0,0.0,6483122.0,18.0,427.0,592.0,2330,45000.0,Investment_Trust,201000.0,2330,台積電,TW0002330008,7256942366,18675548092,27.98,72.01,100.0,100.0,25932490458,2023-03-08,
2023-03-27,2330,434.0,14.0,6483122.0,237.0,18003.0,17820.0,X ,5.0,183.0,0.0,6483122.0,18.0,427.0,592.0,2330,132000.0,Dealer_self,75000.0,2330,台積電,TW0002330008,7256942366,18675548092,27.98,72.01,100.0,100.0,25932490458,2023-03-08,
2023-03-27,2330,434.0,14.0,6483122.0,237.0,18003.0,17820.0,X ,5.0,183.0,0.0,6483122.0,18.0,427.0,592.0,2330,307161.0,Dealer_Hedging,83977.0,2330,台積電,TW0002330008,7256942366,18675548092,27.98,72.01,100.0,100.0,25932490458,2023-03-08,
